"date e hora","caso de teste","mensagem"
"[2021/09/29 23:26:38:2638] ","INICIO dos Casos De Teste","Teste Iniciou em 2021-09-29 23-26"
"[2021/09/29 23:26:51:2651] ","submarino","Abriu o Site"
"[2021/09/29 23:26:51:2651] ","Caso de Teste submarino","Iniciou o Caso de Teste"
"[2021/09/29 23:26:52:2652] ","Caso de Teste submarino","clicou na barra de pesquisa"
"[2021/09/29 23:26:52:2652] ","Caso de Teste submarino","limpou o campo"
"[2021/09/29 23:26:52:2652] ","Caso de Teste submarino","Digitou canecas"
"[2021/09/29 23:26:58:2658] ","Caso de Teste submarino","Clicou botão Lupa"
"[2021/09/29 23:26:58:2658] ","FIM do Caso de Teste","Terminou em 2021-09-29 23-26"
"[2021/09/29 23:26:59:2659] ","FIM dos Casos de Teste","Teste Iniciou em 2021-09-29 23-26 e Terminou em 2021-09-29 23-26"
