"date e hora","caso de teste","mensagem"
"[2021/09/30 00:36:21:3621] ","INICIO dos Casos De Teste","Teste Iniciou em 2021-09-30 00-36"
"[2021/09/30 00:36:45:3645] ","submarino","Abriu o Site"
"[2021/09/30 00:36:45:3645] ","Caso de Teste submarino","Iniciou o Caso de Teste"
"[2021/09/30 00:36:46:3646] ","Caso de Teste submarino","clicou na barra de pesquisa"
"[2021/09/30 00:36:47:3647] ","Caso de Teste submarino","limpou o campo"
"[2021/09/30 00:36:47:3647] ","Caso de Teste submarino","Digitou canecas"
"[2021/09/30 00:36:49:3649] ","Caso de Teste submarino","Clicou botão Lupa"
"[2021/09/30 00:36:54:3654] ","FIM do Caso de Teste","Terminou em 2021-09-30 00-36"
"[2021/09/30 00:36:56:3656] ","FIM dos Casos de Teste","Teste Iniciou em 2021-09-30 00-36 e Terminou em 2021-09-30 00-36"
