"date e hora","caso de teste","mensagem"
"[2021/09/22 23:17:08:178] ","INICIO dos Casos De Teste","Teste Iniciou em 2021-09-22 23-17"
"[2021/09/22 23:17:27:1727] ","lojaassombrada","Abriu o Site"
"[2021/09/22 23:17:27:1727] ","Caso de Teste Mantis","Iniciou o Caso de Teste"
"[2021/09/22 23:17:27:1727] ","FIM do Caso de Teste","Terminou em 2021-09-22 23-17"
"[2021/09/22 23:17:28:1728] ","FIM dos Casos de Teste","Teste Iniciou em 2021-09-22 23-17 e Terminou em 2021-09-22 23-17"
