"date e hora","caso de teste","mensagem"
"[2021/09/27 23:29:47:2947] ","INICIO dos Casos De Teste","Teste Iniciou em 2021-09-27 23-29"
"[2021/09/27 23:30:00:300] ","submarino","Abriu o Site"
"[2021/09/27 23:30:00:300] ","Caso de Teste submarino","Iniciou o Caso de Teste"
"[2021/09/27 23:30:02:302] ","Caso de Teste submarino","clicou na barra de pesquisa"
"[2021/09/27 23:30:02:302] ","Caso de Teste submarino","limpou o campo"
"[2021/09/27 23:30:02:302] ","Caso de Teste submarino","Digitou canecas"
"[2021/09/27 23:30:06:306] ","Caso de Teste submarino","Clicou no botão da Lupa"
"[2021/09/27 23:30:06:306] ","FIM do Caso de Teste","Terminou em 2021-09-27 23-30"
"[2021/09/27 23:30:07:307] ","FIM dos Casos de Teste","Teste Iniciou em 2021-09-27 23-29 e Terminou em 2021-09-27 23-30"
