"date e hora","caso de teste","mensagem"
"[2021/09/29 23:31:44:3144] ","INICIO dos Casos De Teste","Teste Iniciou em 2021-09-29 23-31"
"[2021/09/29 23:32:00:320] ","submarino","Abriu o Site"
"[2021/09/29 23:32:00:320] ","Caso de Teste submarino","Iniciou o Caso de Teste"
"[2021/09/29 23:32:03:323] ","Caso de Teste submarino","clicou na barra de pesquisa"
"[2021/09/29 23:32:03:323] ","Caso de Teste submarino","limpou o campo"
"[2021/09/29 23:32:03:323] ","Caso de Teste submarino","Digitou canecas"
"[2021/09/29 23:32:07:327] ","Caso de Teste submarino","Clicou botão Lupa"
"[2021/09/29 23:32:16:3216] ","FIM do Caso de Teste","Terminou em 2021-09-29 23-32"
"[2021/09/29 23:32:18:3218] ","FIM dos Casos de Teste","Teste Iniciou em 2021-09-29 23-31 e Terminou em 2021-09-29 23-32"
